label,clean
0,lap yes nichola come head chicane abreast pip leclerc markelov reclain p7 f2
0,lap nichola defend hard championship leader leclerc crazy busy pack f2 italian gp
0,lap markelov touch nichola 's car man 's p7 f2 italian gp
0,lap merhi use drs edge past nicholas relegate man p7 f2 italian gp
0,lap nichola remain p6 middle huddle driver dr f2 italian gp
0,lap oh nichola brake chicane escape road rejoin p6 f2 italian gp
0,lap nichola embroil fierce battle galeal p4 lose drs f2 italian gp
0,lap nichola push set fast lap race far 251s f2 italian gp
0,lap close nichola look comfortable p6 f2 italian gp
0,lap nichola make sector safely currently p6 f2 italian gp
0,red circlere circlere circlere circlere circle light f2 italian gp
0,okay car grid f2 italian gp
0,formation lap way f2 italian gp
0,nicholas arrive grid ready p6 standby formation lap f2 italian gp
0,thankfully yesterday 's rain completely disappear wall wall sun morning bring slick f2 italian gp
0,sprint race distance lap super fast monza circuit speed peak mph kmh f2 italian gp
0,overnight promotion p3 yesterday 's feature mean nichola start sprint p6 morning f2 italian gp
0,nicholas suit boot right steve twitter desk laptop computer update event italy f2 italian gp
0,good news morning grinning face promote 3rd place race yesterday fast laptrophygrimacing faceclappe handslight skin tone italian gp f2
0,tune tomorrow local live update sprint nichola target point f2 italian gp
0,nicholas 's incredible p4 finish mean start tomorrow 's sprint race p5 look like dry phew f2 italian gp
0,long run soak day monza feature race definitely worth wait f2 italian gp
0,chequer flag nichola crosse line p4 terrific recovery p14 start slot cool head pay dividend f2 italian gp
0,lap leclerc vrie hit trouble nichola leaps p4 amazing end race f2 italian gp
0,lap nichola drop place frantic restart fight retake p6 albon great job f2 italian gp
0,lap nichola p6 field bunch start interesting couple lap f2 italian gp
0,lap safety car nichola 's team mate rowland lose rear wheel sorry briton f2 italian gp
0,lap pit stop equalised nicholas p9 f2 italian gp
0,lap nichola dart pit fresh pirelli rubber light fade fast rejoin p11 f2 italian gp
0,lap way slip keyboard oop f2 italian gp
0,lap pit stop start nichola stay long possible need look rubber f2 italian gp
0,lap merhi enter pit nichola p7 thank roberto f2 italian gp
0,lap fuoco nichola pass delétraz main p8 right fuoco 's gearbox f2 italian gp
0,lap nichola push hard good lap 194s fuoco p8 come range f2 italian gp
0,lap nichola tenth fast 6sec fuoco occupy p8 fight hard f2 italian gp
0,lap nichola fast track dry remain 1sec fuoco f2 italian gp
0,lap nichola post fast lap race far 350s push hard wet f2 italian gp
0,lap nichola look good p9 race distance reduce lap way f2 italian gp
0,lap nichola battle hard fuoco try hard steal p8 f2 italian gp
0,lap safe start nichola p9 approach end lap f2 italian gp
0,okay red circlered circlere circlere circlere circle light f2 italian gp
0,aaaarrrggghh pouting faceaborte start ferrucci lose clutch nicholas embark formation lap f2 italian gp
0,car place grid standby f2 italian gp
0,sweat droplet main straight problem moment rest track dry f2 italian gp
0,worth remember wet race season nichola quite like condition f2 italian gp
0,fourth lap safety car nichola just tell team visibility poor straight f2 italian gp
0,f2 italian gp
0,formation lap safety car wait track visibility improve f2 italian gp
0,reminder f2 feature race distance lap super fast monza circuit lap km long f2 italian gp
0,car just leave grid formation lap ready shortly standby f2 italian gp
0,current view f2 grid monza start line italian gp
0,driver start feature race wet rubber f2 italian gp
0,dry nichola throttle monza lap sadly case wet f2 italian gp
0,pit lane wet open f2 italian gp
0,yesterday 's f2 quali nichola hope finally race p14 afternoon f2 italian gp
0,late news feature race local time pit lane open finger cross f2 italian gp
0,fold hand
0,quali good news rain relentless umbrella rain drop wait hear mean f2 feature race italian gp
0,stay tune update frustration usually quash nice cup tea hot beverage f2 italian gp
0,fia say track remain wet run know time nichola race frown face f2 italian gp
0,heavy rain monza cause massive delay feature race start f2 italian gp
0,expect able finish 2nd start ’m super happy flexed bicep race tough switch intermediate crucial work perfectly ok hand keeppushe russian gp
0,emopos ’m challenge lion face unleashthelion russian gp
0,start grid decide risk skip quali quite interesting quali result focus race ’ll try fight way forward hopefully fun keeppushe russian gp
0,far today bring lot rain sweat droplet let ’s day russian gp
0,hurt look pretty good lap congratulation team carlos podium
0,qualifying n’t important today unfortunate look lot fun really happy carlos team p2 ’ll start tomorrow new engine
0,es uno esos día entiendo qué amo tanto deporte dimos todo pusimos gran carrera tomamos decisione equivocada perdimos podio ésta es difícil digerir estoy trabajando nunca así seguiré russian gp nevergiveup
0,gran oportunidad perdida hicimos valer gran ritmo teníamos cuando importaba mañana daremos todo remontar russian gp chargeon
0,head mate come oncoming fist
0,congrat impressive clapping hand
0,p10 today point race like result want p3 grid come far season proud stat oncoming fist
0,p3 amazing job team let ’s tomorrow oncoming fist congrat pole
0,muy grande primer español ganar indycar camera flash os smile face open mouth cold sweat
0,arrow execution movie camera carlossainz
0,p3 salida perfecta gran carrera general difícil mantener liderato graining recuperamos bien duros ante lluvia luego acertar inters asegurar podio peleamos desde principio vamos backhand index pointing right
0,p3 perfect start strong race overall lose lead graining medium recover hard rain right inter secure podium fight way vamos backhand index pointing right carlossainz
0,emopos p3 vamos push carlossainz essereferrari
0,team flex bicepslight skin toneracing car love ricky love grin face smile eye movie camera carlossainz essereferrari
0,primera fila mañana habría preferido mantener pole condicione muy difíciles disfrutado mucho esa última vuelta mañana priori estará seco daremos todo felicidades lando pole cab winking face backhand index pointing right carlossainz
0,row great ’m happy ’d prefer pole tricky really enjoy attempt slick tomorrow dry ’ll congrat lando pole cab winking face backhand index pointing right
1,today win 100th race word n’t feel make history team hardworke drive passionate human fight rise ’ve championship win lh100
0,head high time come
0,heartbroken
0,oncoming fist
0,pole position feel incredible dream little kid ’m happy guy grin face smile eye
0,hahahhaa yes
0,q3 maximize potential time pace long race tomorrow let ’s enjoy ok handlight skin tone eo31 russian gp
0,nerd face
0,caramba mega fast yesterday fun smile face hornssmile face halo
0,good race year far podium position rain lottery arrive p6 great point constructor championship flex bicep great work team hopefully progress race thumb upthumbs upsmiling face halo merci alpine f1 sochi
0,tricky condition today happy p6 grid tomorrow let ’s goooo blue heart alpine f1 sochi
0,car feel good pace right retire hydraulic issue msc47 haasf1
0,tomorrow raceday msc47 haasf1
0,shall chequer flag
0,right face fistlight skin toneleft face fistlight skin tone let race nl6
0,know pu penalty yesterday evening plan drive q2 quite frustrating pace q3 realistic achievable nonetheless amazing team effort oncoming fistlight skin tone
0,saturday sochi nl6
0,handshake
0,domani ci batteremo colpo colpo hard fast soak oncoming fistumbrella rain drop russian gp alfaromeorace ag99honeybee
0,fourth good possible result achieve today let ’s keeppushe improve russian gp
0,flexed bicep let ’s make ground lion face unleashthelion keeppushe russian gp
0,aim hope qualify fourth achieve today grid penalty work race keeppushe russian gp
0,qualifying day flex bicep focus lion face unleashthelion keeppushe russian gp
0,4th consecutive pole feel gooooood camera flash
0,chance join home race enter competition backhand index point good luck guy raise hand mexico gp f1
0,sochi track button
0,ideal
0,congrat mate deserve right facing fistleft face fist
0,bit traffic good lap season happy slightly smile face f1 russian gp
0,kind energy drink tropical drink gogosqueeze movie camera
0,vueltas mantente fiel flexed bicepsmedium light skin tone resistenciadesde1906
0,gogosqueeze
0,russia victory hand cheer guy ifly
0,info carlos sainz brilla sexto puesto gp rusia backhand index pointing right carlos sainz shine finish sixth russian gp backhand index pointing right carlo55ainz russian gp f1
0,vuelta adonde merecemos p6 sólida ha estado bien pelear mercede principio red bull después aunque falta pelín ritmo mantenerlos detrás contento ser primero resto gran trabajo todo dos coche puntos otra vez flexed bicepsmedium light skin tone
0,smooth operation deserve solid p6 feel nice fight merc start red bull later lack bit pace hold happy good rest great job double point finish team flexed bicepslight skin tone
0,info carlos sainz saldrá quinto rusia tras brillante clasificación backhand index pointing right carlos sainz start fifth russia brilliant qualifying backhand index pointing right carlo55ainz russian gp f1
0,gran sensación conseguir p6 además salir mañana p5 cambio enorme despué dificultades ayer gracias todo equipo genial trabajo todos ahora concentrarse mañana carlo55ainz russian gp
0,yes feel great p6 start p5 tomorrow great turnaround struggle yesterday thank team fantastic job today eye tomorrow carlo55ainz russian gp
0,oh good memory
0,info carlos sainz mejora sensacione libre gp rusia backhand index pointing right carlos sainz improve feel free practice russian gp backhand index pointing right carlo55ainz russian gp f1
0,ugh sushi sushi nauseate face
0,talk statist sta stac tistic datum
0,sorry mean wind face tear joyface tears joy
0,sausage kerb sound stupid great time look set p8 sausage penalty great effort team look like ’re make progress chart increase suzuka awesome racetrack world flexed bicepslight skin tone
0,car great today right big boy poo turn q2 miss q3 instead real quick tomorrow try gain position t1 stay tune
0,testing raise fist toyotagazoorace toyota morocco
0,sochi day overheat issue complicate ultimately lose pace today compare rest weekend time analyze wait suzuka
0,maximise quali today happy lap q2 feel car race race engine penalty mean start 16th tomorrow gas camera flash
0,right rear wishbone damage slight touch russian gp difficult term result term pace positive abu dhabi keepfighte premafamily camera
0,technical failure different strategy driver lot position gain start race develop tomorrow try good race keepfighte pic
0,podium solid point hauls sochi securing p2 driver championship decide season finale abu dhabi cross sword oncoming fist read russian gp review backhand index pointing damsrace f2 racingforanthoine staystrongjm
0,russian gp damsrace f2 racingforanthoine staystrongjm
0,russian gp damsrace f2 racingforanthoine staystrongjm
0,lap nichola set fast lap hold p5 net p4 sette camara 's penalty apply russian gp damsrace f2 racingforanthoine staystrongjm
0,lap sette camara pass nicholas p4 brazilian hand sec leave track gain advantage russian gp damsrace f2 racingforanthoine staystrongjm
0,safety car race russian gp damsrace f2 racingforanthoine staystrongjm
0,nicholas p4 restart russian gp damsrace f2 racingforanthoine staystrongjm
0,restart race distance lap russian gp damsrace f2 racingforanthoine staystrongjm
0,session red flagged car head pit russian gp damsrace f2 racingforanthoine staystrongjm
0,immediately big involve mazepin matsushita russian gp damsrace f2 racingforanthoine staystrongjm
0,race russian gp damsrace f2 racingforanthoine staystrongjm
0,steve twitter control nichola set formation lap hold tight russian gp damsrace f2 racingforanthoine staystrongjm
0,sprint race day sochi sun nyck title yesterday need focus secure 2nd driver championship start p7 grid morning let ’s russian gp damsrace f2 racingforanthoine staystrongjm
0,congratulation win driver championship consistently amazing year bottle pop corkclappe hand russian gp f2 racingforanthoine staystrongjm
0,russian gp f2 racingforanthoine staystrongjm
0,great defence nichola secure p2 vrie win title russian gp f2 racingforanthoine staystrongjm
0,lap ghiotto fast supersoft chase nicholas p2 russian gp f2 racingforanthoine staystrongjm
0,lap fast lap nichola p2 ghiotto pit supersoft vrie lead 4sec ahead russian gp f2 racingforanthoine staystrongjm
0,lap alesi matsushita pit nicholas p5 1sec vrie russian gp f2 racingforanthoine staystrongjm
0,lap nichola promote p8 schumacher retire follow vrie past boschung p6 oncoming fist russian gp f2 racingforanthoine staystrongjm
0,lap nichola ease past sato p9 gap vrie ahead 8sec russian gp f2 racingforanthoine staystrongjm
0,lap p10 nichola 3sec vrie p9 driver pit russian gp f2 racingforanthoine staystrongjm
0,lap car shod medium tyre nichola rejoin p11 russian gp f2 racingforanthoine staystrongjm
0,lap nichola lose p3 schumacher dive set medium russian gp f2 racingforanthoine staystrongjm
0,lap supersoft limit ghiotto medium pass nicholas vries russian gp f2 racingforanthoine staystrongjm
0,lap vsc end nicholas resume charge vrie 7sec ahead supersoft tyre russian gp f2 racingforanthoine staystrongjm
0,lap clean start nichola maintain p2 markelov vsc russian gp f2 racingforanthoine staystrongjm
0,damsrace russian gp f2 racingforanthoine staystrongjm
0,race day grinning face great position pick point today pick p2 quali yesterday let ’s hope great race thumb damsrace russian gp f2 racingforanthoine staystrongjm
0,sapevamo sarebbe potuta finire diversamente ma contatto iniziale ha compromesso gara credo l’unica cosa fare ora sia mettere parte l’energia tornare pista tra settimane scaricarla russian gp soon arrow japan gp formula1 f1 ag99
0,oggi abbiamo fatto massimo domani pi today good tomorrow flex bicep collision f1 formula1 russian gp ag99honeybee
0,hope enjoy race fifth achieve today thank birthday wish vote driver day raise handslight skin tone keeppushe russian gp
0,
0,race feel like win good rest time season important point team japan victory hand
0,p7 quali big push race tomorrow
0,increíble llegar mis primeros gps hoy rescatamo punto nos vamos japón ganas nuca incredible feeling reach gps today manage score point ’m motivated checo11 nevergiveup russian gp
0,today problem set fast lap q3 good position fight tomorrow race flexed biceps hoy complicó vuelta rápida q3 aún así creo tenemos buena posición pelear buenos puntos mañana flex bicep nevergiveup russian gp
0,trophytrophytrophy russian gp
0,thank dario
0,team flex biceps fantastic job weekend
0,p1 feel awesome proud team thank raise handsraise hand russian gp
0,p4 race championship lead extend oncoming fist push tomorrow russian gp
0,info carlos sainz condicionado impacto rival gp rusia backhand index pointing right carlos sainz compromise hit rival russian gp backhand index point right f1 carlo55ainz carlossainz55
0,frustrating race floor pod damage lap car drivable stay track order help team strategy time reset push japan
0,carrera frustrante suelo pontón dañado desde primera vuelta pesar coche inmanejable nos mantuvimos pista ayudar equipo estrategia toca pasar página preparar japón
0,info carlos sainz undécimo libertad neumáticos tras clasificación gp rusia backhand index pointing right carlos sainz p11 free choose tyre qualify russian gp backhand index point right f1 carlo55ainz carlossainz55
0,info carlos sainz undécimo libre rusia backhand index pointing right carlos sainz p11 free practice russian gp backhand index point right f1 carlo55ainz carlossainz55 fp3
1,drama just positive vibe good week god bless fold handsmedium dark skin tone
1,proud team russia want win right way want acknowledge valtteri incredible job weekend team tough decision embrace moment forward japan russian gp
1,big congrat valtteri excellent job fan support russia thank energy great focus energy race tomorrow russian gp f1
1,world ’m send positive energy look forward qualify let ’s teamlh russian gp f1 camera
0,yes fp1 face savour delicious food
0,’ve time fan happy 21st face stick tongue wink eyebirthday cake
0,n’t age
0,ferrari russian gp
0,5th
0,come let ’s race start surely impossible kind luck weekend face tear joy russian gp
0,sochi autodrom
0,day smile face halo
0,postbox sprint race begin thirty cest bst television live russian gp
0,face tear joy
0,problem pit cause broken rim retirement situation ’d disappoint team great job year want fault mistake happen should’a would’a could’a look ahead race bestteam
0,postbox feature race begin o’clock cest bst timer clock russian gp
0,clocks’a tick ’m car hour victory handmedium light skin tone
0,good pressure ay smile face open mouth cold sweat
0,row start eye prize
0,good race p9 japan hug face bonne course p9 place japon maintenant hugging face eo31 russian gp
0,p6 quali job ok handlight skin tonedashe away p6 qualif super boulot mon équipe force india mercedes ok handlight skin tonedashe away eo31 russian gp
0,kim larsen musik er lyden af min barndom sand legende hvil fre red heart
0,solid weekend finish p8 point flexed bicepsmedium light skin toneok handmedium light skin tone russian gp f1
0,good russian gp far let ’s continue make progress qualify flexed bicepsmedium light skin tone f1
0,yesssssssss eagle
0,japan heavy heart exclamation mclaren f1 kimoa japan
0,pasada campeón mundo enhorabuena merecido imposible bravo clap handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,face scream fearface scream fearface scream fearface scream fearface scream fearface scream fearface scream fearface scream fear
0,long race today good learning hopefully progress week japan come mclaren f1
0,set tomorrow ’s race let ’s attack mode thumb upflexe bicep mclaren russia f1
0,fp3 action hug face mclaren russia f1
0,year exactly gp malaysian gp year feel like yesterday just want thank people support adventure possible far clearly great enjoyable 12months life
0,brake failure 280kph grimacing face let hope luck weekend japan
0,brake failure today grimacing face issue start race lose completely brake lap dnf fun sunday proper mechanical failure begin season happen quick switch important weekend come japan week cross flag
0,happy birthday birthday cakeparty popperconfetti ball great time ahead long live bro raise fist
0,tricky start drop 10th manage fight 3rd double podium big thank guy
0,thank guy smile face
0,waheyyy allez bleus face tear joy team bagful point job crew onwards race oncoming fistmedium light skin tone
0,week ago gerade mal eine woche scm teamms quickmick
0,team finish way reward team ’s technical director proper champagne showerbottle pop corksweat droplet picture slip fall try run away brake emopos halfface tear joy good oncoming fistlight skin tone
0,good qualifying feature race result season bottle pop corktrophyfiregrinne face plus great start short sprint race face roll eye story sochi f2 russian gp
0,lorandi 's action investigate race nichola return paddock p7 p2 lap race win pretty pissed f2 russian gp
0,race nicholas car slew halt outside corner leave rear badly damage car f2 russian gp
0,nooo nicholas p2 rear end lorandi brake f2 russian gp
0,red circlere circlere circlere circlere circle race nichola away cleanly f2 russian gp
0,strong p2 saturday nichola start fourth row grid p7 dry condition rain threaten track temp air temp f2 russian gp
0,hello sochi sprint race time lap km autodrom come light 0915hrs f2 russian gp
0,time bit practice sprint race chequer flagsmiling face open mouth closed eye f2 russian gp
0,p2 today collisiontrophybottle pop cork pace fight victory just lose lineexpressionless face congrat teammate win team finish fighting podium tomorrow start p7flexed bicepslight skin toneoncome fistlight skin tone russian gp f2
0,chequer flagchequere flagchequere flag chequer flag p2 nichola f2 russian gp
0,lap nichola p2 set potential dam race f2 russian gp
0,lap big lock vrie nichola close just 2sec f2 russian gp
0,lap fuoco pit nicholas vries overtake fukuzumi p3 lap f2 russian gp
0,lap nichola record fast lap race far slip past russell p5 vrie target 2sec ahead f2 russian gp
0,lap boccolacci markelov pit kari aitken lose time nichola p6 raise hand gap russell 0sec f2 russian gp
0,lap nichola close championship leader russell p10 gap 7sec f2 russian gp
0,lap half distance nichola battle p11 russell 9s ahead sette camara 5s f2 russian gp
0,lap nichola p11 different tyre strategy pit f2 russian gp
0,lap supersoft tyre nicholas pit lap later team mate albon f2 russian gp
0,lap lot change include nichola lose position fuoco aitken markelov p7 supersoft runner ready pit f2 russian gp
0,lap1 good start nichola maintain p4 albon ahead norris f2 russian gp
0,red circlere circlere circlere circlere circle race f2 russian gp
0,nichola start p4 lap race dry sunny condition track f2 russian gp
0,hi sochi feature race time steve key nicholas set light 1645hrs f2 russian gp
0,auguri
0,thank smile face sunglass
1,p1 sign horn great job guy really really good flexed bicep fan thank support just amazing raise hand gp
1,lion face ’s face steam nose gp
1,sign horn happy result thankful hard work flex bicep really enjoy crowd austin place buzzing weekend cowboy hat face look forward race tomorrow victory hand gp
1,fullsend emopos unleashthelion gp
0,4th leave table today home good point america amazing
0,race day
0,p4 babyyyy happy today ’s qualify great people grandstand
0,gran trabajo todo equipo hoy fue carrera larga mi vida toda energía dieron hoy pista ayudó concretar resultado nos vemos casa tengo duda haremos vibrar ese autódromo nunca gracia gp
0,buen trabajo todo equipo buena vuelta max nos quedamos muy cerca pole mañana será carrera larga vamos todo gracias tanto apoyo gp
0,mega crowd weekend really enjoy austin time victory hand
0,congrat deserve raise hand
0,race day crew
0,quali day grid penalty mean fun let oncoming fist
0,carrera frustrante tras salida muy movida fuimos undercut ric ponernos p5 fácil desgracia parada fue lenta dañé gomas intentando adelantar bot nos pasó final buenas sensacione coche menos backhand index pointing right
0,frustrating race eventful start straightforward undercut ric p5 today unfortunately slow stop damage tyre try pass bot catch end good feeling car backhand index pointing right
0,enhorabuena crack flexed bicepsmedium light skin tone
0,congratulation champ emopos
0,p5 buen resultado menos positivo es salir blando creíamos evolución pista nos ayudaría viento ha empeorado pista estaba lenta cuando hemos montado medio centrado cómo gestionar carrera backhand index pointing right
0,p5 good result overall downside start soft confident track evolution way wind pick track slow medium focus try make work race backhand index pointing right
0,’s
0,8th hard today mistake just drive tough race mexico
0,oncoming fist
0,gooooood mornin
0,knock door point decent starting position tomorrow ready gp eo31
0,smile face heart eye
0,gracias austin bonito volver circuito también hacerlo casco especial thank austin nice wear special helmet todosconlapalma lapalmavolcano
0,buenas batallas camino punto aún saliendo desde atrás mucho mejor ritmo hoy prácticas mexico vamos ti smile face heart eye good battle today fight point start pace today practice mexico smile face heart eye
0,start tomorrow mean maximum attack cowboy hat face ready person fence alpine f1 austin circuit america
0,thank merica msc47 gp
0,msc47 haasf1
0,congratulation championship title trophyclappe handslight skin tone
0,sandwich start really unfortunately race yesterday massively compromise tough condition bump heat try tire right window lot learn yesterday gp nl6
0,quali day usa gp nl6
0,good race good teamwork right facing fistleft face fist happy proud gp alfaromeorace ag99honeybee
0,long race ahead wait tame horseshorseflexed bicep gp alfaromeorace ag99honeybee
0,disappoint inconsistency decision regard track limit weekend feel rob superb drive ok hand gp
0,car performance overtake let ’s good result oncoming fist unleashthelion keeppushe gp
0,happy birthday party popperbirthday cake finally grinning face smile eyesre heart littlesis
0,flawless qualifying end matter grid penalty tomorrow way keeppushe gp
0,let ’s continue leave yesterday set car long run main focus keeppushe gp
0,n’t great day manage good point strong p7 championship let ’s home point smile face open mouth
0,great pace today deserve wait race ’m sure finish start position nevergiveup
0,’m happy start weekend today ’m ready great quali tomorrow gp
0,proud play small develop w08 world championship win car yes raise handsraising handsraise hand 4theteam
0,let ready rumble love michael buffer driver announcement awesome scene grid gp
0,race day sport fan hour light stopwatch let oncoming fist gp
0,pole position raise handsraise hand lh44 firefirefire gp
0,min qualify stopwatch pole eyeswinking face gp
0,strong day guy yesterday look forward qualifying later today gp
0,carrera muy divertida ayer austin muy contento orgulloso mi primera carrera renault toca seguir trabajando duro
0,great race austin super happy thankfull help settle quickly time push
0,p8 qualy wear yellow start 7th tomorrow flexed bicepsgrinning face smile eye p8 mi primera qualy amarillo mañana saldre 7o flexed bicepsgrinning face smile eye
0,face stick tongue winking eye
0,face tear joy thank man oncoming fistmedium light skin toneoncoming fistmedium light skin tone
0,yeeeeehaaaaw
0,check face stuck tongue winking eye arrow arrow arrow
0,great week end feel oncoming fistlight skin toneok handlight skin tone let ’s eo31
0,p6 good rest time dedicate team fantastic job massive motivation thank smile face
0,guy fully deserve enjoy tonight face stick tongue winking eye
0,meet man legend dream come true white heavy check mark pump race handlight skin tone gp
0,awesome quali probably hard life feel sick waynauseated facegreat job team rest againgrimace face p6 eo31
0,solid day overall tomorrow count ready winking face allpinkribbon eo31 gp
0,weekend forget luckily race week oncoming fistmedium light skin tone km20 gp
0,little brother luca ready race smile face open mouth smile eyesthumb uplight skin tone chequer flag
0,good car drive oncoming fistmedium light skin tone car feel ok thing work tomorrow km20 gp
0,arigato raise handsmedium light skin tone fantastic year japan cross flag
0,good question ask briefing friday postpone monday cancel
0,typhoon let race
0,super formula vice champion 2nd place medal awesome experience japan season huge thank team mugen honda hard work
0,race cancel tomorrow typhoon come japan fight end championship disappoint face superformula
0,3rd practice qualify cloud raincloud raincloud rain superformula
0,teamms celebrate 200k instagram follower win dvag cap add mick200k post scm ms25
0,nice piccamera flash wink faceok handlight skin tone
1,team clap hand
1,today strategy work really celebrate double podium incredible result mexico support unreal thank raise hand
1,unbelievable season fantastic race achieve win season hard work team let ’s
1,lovely saturday ok hand great job team flex bicep pole position amazing atmosphere incredible really feel passion fan drive track ’m really look forward race tomorrow wave hand
0,gracias toda entrega son mejor afición mundo dieron cada vuelta mismo pista todo cariño sigamos viviendo momentos inolvidable nuestro país gracia nos vemos volveremos intentar flexed biceps mexico gp
0,imagino será autódromo hoy solo aseguro dejare todo mí flexed biceps mexico gp vamooos
0,n’t nail race today good point bag team definitely weekend pace wise gracia méxico
0,line p2 ready oncoming fist
0,p2 pole today mistake team deserve hard work point saturday ’ll tomorrow
0,hemos dado todo buscando mejor resultado teníamos ritmo p5 era máximo hoy margen eso carrera ha ido mal sensacione eran buenas toca preparar últimas carreras backhand index pointing right carlossainz
0,today good result possible pace p5 maximum despite result good race feel inside car positive ’ll try build race backhand index pointing right
0,quali difícil intentado todo conseguir algo hoy era fácil nosotros clavar vuelta perfecta fin semana ha terminado aún mañana apretaremos hasta final backhand index pointing right carlossainz
0,difficult qualy ride kerb tricky challenging perfect lap try result weekend ’ll push flag backhand index pointing right carlossainz
0,qué afición todas hoy vamos hot pepper essereferrari carlossainz
0,add
0,red heart
0,thumbs upmedium dark skin tone
0,p3 start tomorrow proud team ’ve weekend good qualifying ’ve year head tomorrow ’ll hard work sure ’re excited fight oncoming fistmedium dark skin tonefire
0,nice job make rlcs grand final today cheese wedge
0,mega race bring double point gg
0,spooky skullskull happyhalloween
0,p8 mexico tough race strong double point finish fernando ’s unfortunate retirement cool issue ’ll ’ll fight end face steam nose gracia méxico fold handsmedium light skin tone
0,race day mexico gp
0,p17 mexico chequer flag tough weekend say brazil haasf1 f1
0,places grid penalty mexico new engine start field way forward oncoming fist haasf1 f1 mexico gp
0,ey ey ey ey ey ey ey clapping handsmedium light skin tone
0,maxico
0,handshake think time come raise hand
0,face tear joyface tears joyface tears joysmile face halosmile face halosmile face halosmile face halo
0,good thing motor racing video game damage disable thought reality clapping handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,thumb
0,strong pace today look like comfortable p7 reliability issue stop score good point far brazil week fight thumb
0,race day clap handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tonesmile face halo
0,good day team car q3 challenge saturday ready tomorrow fold hand f1 mexico
0,smile face halosmile face halo
0,saturday vamossss mexico clapping handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,happy fp flexed bicep soon thumb
0,title amazing deserved inspire incomparable let ’s enjoy champion legend current time tired continuous search headline let enjoy flexed bicep
0,gracias mexico crowd unbelievable weekend hope like alejandro 's ice cream man cook race hope really happy progress make
0,thank mexico msc47 mexico gp
0,yellow yellow heart msc47 mexico
1,win team performance simply lovely sign horn start race car incredible thank everybody factory flex bicep passionate crowd just amazing congrat podium raise hand mexican gp
1,lion face head unleashthelion mexican gp
1,start aim qualify just way fight tomorrow flexed bicep keeppushe mexican gp
1,lion face unleashthelion mexican gp
0,solid race yesterday team maximise point mexico amazing look forward brasil
0,frustrating quali come second lap q3 tomorrow new day ’ll make great
0,morning mexico let ’s qualify oncoming fist
0,qué día tan especial mi carrera es día guardarlo nuestros corazone platicárselo nuestros nietos gracia tanto cariño son mejore nadie ustede merecía podium vamos felicidade
0,felicidades gracias poner alto todo nuestro país merecen todo éxito flexed bicep
0,siento frustrado teníamos esperaba darle mejor resultado mañana llevaré mi coche cada uno ustede mexico gp nevergiveup flexed bicep
0,tengo palabras emocionado volver casa ver gradas llenas desde primer día nos espera gran fin semana gracias todo flexed biceps mexico gp
0,great start p16 p9 sadly good yesterday thank support méxico incredible atmosphere raise hand
0,solid run q2 credit mechanic today mega effort garage car run quickly cheer team flex bicep
0,tough weekend far grid penalty sunday plenty opportunitie big thank team hard work far let quali oncoming fist
0,cuando pidieron salir rodar mono rojo nunca pensé sería dentro banco rolling floor laughingrolle floor laughingrolle floor laughingrolle floor laughingrolle floor laugh mañana estad atentos mis rede resistencia lcdp5
0,gran ritmo hoy todo fin semana tenido frenar esquivar incidente salida desde ahí mi ritmo ha sido muy sólido hemos cambiado posicione atacar gasly final hemos vuelto cambiar p3 constructore backhand index pointing right
0,great pace today weekend slam brake start avoid incident track pace really solid swap place gasly end change p3 constructor backhand index pointing right
0,qualis agitada estresante mi carrera problema motor banderas tráfico pude coger ritmo hacer vuelta limpia hasta final q3 p6 está mal después todo vamos ello mañana backhand index pointing right carlossainz
0,eventful stressful qualy career engine issue flag traffic rhythm n’t clean lap end q3 p6 n’t bad thing consider ’ll tomorrow backhand index pointing right carlossainz
0,race car mexiqualy time carlossainz
0,leave ’s just pick dig deep fighting ve wish checo congrats mexican driver podium mexico gp push rise
0,buenos dias mexico great day today
0,look moustache hahaga let ’s help raise possible movember
0,viva mexico
0,hbd team balloon
0,year launch raise fist
0,excited race tricky come good shot
0,yesterday tricky race penalty start n’t reward end fight eo31
0,yesterday difficult day team start engine change penalty race day elbow push eo31
0,garden holy hell fight ufc268
0,race day fireflexe bicepsflexed bicep vamos alpine f1 mexico
0,acaba publicar foto
0,qualy day mexico f1 alpine
0,p4 p4 p4 yayayayayy amazing race mexico muchas gracias red heart
0,soon arrow
0,waves goodbye mexico mexico
0,start let ’s oncoming fistlight skin tone
0,thank message ’m feel good focus tomorrow
0,mexico feel good
0,gearing weekend theonlywayisthrough ad
0,definitely race hope time msc47 haasf1
0,warmfire msc47
0,taco drive msc47 haasf1
0,tricky race expect atmosphere thank mexico raise handslight skin tone mexico gp nl6
